Kansas,Nonmetropolitan,McPherson,8,0,0,,0,8,151,100,44,7,4
Kansas,Nonmetropolitan,Mitchell,6,0,0,,0,6,18,6,8,4,0
Kansas,Nonmetropolitan,Montgomery,30,1,5,,2,22,91,39,40,12,6
Kansas,Nonmetropolitan,Morris,8,0,0,,0,8,38,17,21,0,0
Kansas,Nonmetropolitan,Morton,8,0,1,,0,7,22,3,16,3,0
Kansas,Nonmetropolitan,Nemaha,9,0,0,,0,9,59,27,28,4,2
Kansas,Nonmetropolitan,Neosho,16,0,4,,0,12,68,38,28,2,5
Kansas,Nonmetropolitan,Ness,7,0,1,,0,6,33,5,26,2,0
Kansas,Nonmetropolitan,Norton,2,0,0,,1,1,26,12,12,2,2
Kansas,Nonmetropolitan,Osborne,1,0,1,,0,0,27,13,14,0,0
Kansas,Nonmetropolitan,Ottawa,4,0,0,,0,4,49,17,29,3,0
Kansas,Nonmetropolitan,Phillips,2,0,0,,0,2,8,4,4,0,0
Kansas,Nonmetropolitan,Pratt,7,0,3,,0,4,93,40,48,5,1
Kansas,Nonmetropolitan,Rawlins,0,0,0,,0,0,3,1,2,0,1
Kansas,Nonmetropolitan,Reno,22,1,4,,1,16,282,106,160,16,18
Kansas,Nonmetropolitan,Republic,0,0,0,,0,0,23,7,15,1,0
Kansas,Nonmetropolitan,Rice,6,0,2,,0,4,46,21,21,4,0
Kansas,Nonmetropolitan,Rush,6,0,1,,0,5,30,6,23,1,1
Kansas,Nonmetropolitan,Russell,2,0,0,,0,2,39,20,19,0,0
Kansas,Nonmetropolitan,Seward,9,0,0,,1,8,29,12,14,3,0
Kansas,Nonmetropolitan,Thomas,4,0,2,,1,1,23,1,20,2,0
Kansas,Nonmetropolitan,Trego,0,0,0,,0,0,10,4,3,3,0
Kansas,Nonmetropolitan,Washington,5,0,0,,0,5,30,6,19,5,0
Kansas,Nonmetropolitan,Wichita,0,0,0,,0,0,30,2,27,1,0
Kansas,Nonmetropolitan,Wilson,11,2,3,,1,5,68,34,32,2,0
Kansas,Nonmetropolitan,Woodson,5,0,0,,0,5,51,36,13,2,2
Kentucky,Metropolitan,Allen,9,0,5,,0,4,163,64,84,15,2
Kentucky,Metropolitan,Boone,68,1,25,,25,17,1036,243,716,77,4
Kentucky,Metropolitan,Bourbon,0,0,0,,0,0,90,43,42,5,0
Kentucky,Metropolitan,Boyd,13,0,0,,4,9,90,23,61,6,0
Kentucky,Metropolitan,Bracken,2,0,0,,1,1,54,19,23,12,0
Kentucky,Metropolitan,Bullitt,31,0,10,,7,14,473,189,230,54,3
Kentucky,Metropolitan,Butler,3,0,1,,0,2,45,26,10,9,0
Kentucky,Metropolitan,Campbell,0,0,0,,0,0,0,0,0,0,0
Kentucky,Metropolitan,Campbell County Police Department,16,0,14,,1,1,201,69,114,18,0
Kentucky,Metropolitan,Christian,25,1,4,,6,14,301,91,178,32,1
Kentucky,Metropolitan,Clark,11,0,4,,1,6,231,107,115,9,0
Kentucky,Metropolitan,Daviess,24,0,6,,2,16,380,100,262,18,1
Kentucky,Metropolitan,Edmonson,5,0,0,,0,5,20,7,12,1,0
Kentucky,Metropolitan,Gallatin,4,0,0,,1,3,43,10,24,9,1
Kentucky,Metropolitan,Grant,5,0,0,,2,3,100,29,60,11,0
Kentucky,Metropolitan,Greenup,4,0,1,,2,1,43,14,26,3,0
Kentucky,Metropolitan,Hancock,0,0,0,,0,0,16,10,3,3,0
Kentucky,Metropolitan,Hardin,12,3,1,,1,7,155,52,94,9,1
Kentucky,Metropolitan,Henderson,11,0,2,,4,5,180,70,98,12,1
Kentucky,Metropolitan,Henry,0,0,0,,0,0,11,5,5,1,0
Kentucky,Metropolitan,Jessamine,7,1,2,,0,4,204,79,116,9,0
Kentucky,Metropolitan,Kenton,1,0,0,,1,0,9,1,8,0,0
Kentucky,Metropolitan,Kenton County Police Department,12,0,8,,1,3,149,61,77,11,0
Kentucky,Metropolitan,Larue,3,0,0,,0,3,26,8,16,2,0
Kentucky,Metropolitan,McLean,5,0,0,,0,5,48,23,20,5,0
Kentucky,Metropolitan,Meade,14,0,0,,4,10,97,46,39,12,1
Kentucky,Metropolitan,Oldham,0,0,0,,0,0,7,3,4,0,0
Kentucky,Metropolitan,Oldham County Police Department,21,1,9,,4,7,280,87,175,18,4
Kentucky,Metropolitan,Pendleton,2,0,0,,0,2,64,20,40,4,1
Kentucky,Metropolitan,Scott,12,0,0,,5,7,174,65,90,19,0
Kentucky,Metropolitan,Shelby,15,0,3,,6,6,396,132,246,18,2
Kentucky,Metropolitan,Spencer,7,0,3,,0,4,88,29,52,7,0
Kentucky,Metropolitan,Trigg,4,0,0,,1,3,77,35,36,6,2
Kentucky,Metropolitan,Trimble,0,0,0,,0,0,6,3,3,0,0
Kentucky,Metropolitan,Warren,37,0,10,,3,24,399,157,212,30,5
Kentucky,Metropolitan,Woodford,0,0,0,,0,0,18,7,11,0,0
Kentucky,Nonmetropolitan,Adair,1,0,1,,0,0,44,20,18,6,0
Kentucky,Nonmetropolitan,Anderson,1,0,0,,0,1,37,21,14,2,0
Kentucky,Nonmetropolitan,Ballard,3,0,0,,1,2,47,15,29,3,0
Kentucky,Nonmetropolitan,Barren,5,2,0,,0,3,105,42,47,16,3
Kentucky,Nonmetropolitan,Bath,1,0,0,,1,0,28,14,10,4,0
Kentucky,Nonmetropolitan,Bell,21,0,0,,6,15,233,78,139,16,2
Kentucky,Nonmetropolitan,Boyle,2,0,0,,0,2,39,19,19,1,0
Kentucky,Nonmetropolitan,Breathitt,0,0,0,,0,0,0,0,0,0,0
Kentucky,Nonmetropolitan,Breckinridge,1,0,0,,0,1,5,2,3,0,0
Kentucky,Nonmetropolitan,Caldwell,3,0,1,,0,2,52,27,23,2,1
Kentucky,Nonmetropolitan,Calloway,12,1,0,,3,8,201,93,99,9,1
Kentucky,Nonmetropolitan,Carlisle,2,0,0,,0,2,19,3,16,0,0
Kentucky,Nonmetropolitan,Carroll,1,0,0,,0,1,24,12,11,1,3
Kentucky,Nonmetropolitan,Carter,3,0,0,,1,2,44,23,20,1,1
Kentucky,Nonmetropolitan,Casey,2,0,0,,0,2,28,18,8,2,0
Kentucky,Nonmetropolitan,Clay,9,2,0,,1,6,62,16,39,7,0
Kentucky,Nonmetropolitan,Clinton,4,0,0,,0,4,16,1,14,1,0
Kentucky,Nonmetropolitan,Crittenden,0,0,0,,0,0,22,10,12,0,0
Kentucky,Nonmetropolitan,Cumberland,0,0,0,,0,0,10,6,2,2,0
Kentucky,Nonmetropolitan,Elliott,0,0,0,,0,0,0,0,0,0,0
Kentucky,Nonmetropolitan,Estill,1,0,0,,0,1,42,22,19,1,1
Kentucky,Nonmetropolitan,Fleming,1,0,0,,0,1,34,25,8,1,0
Kentucky,Nonmetropolitan,Floyd,4,0,0,,2,2,41,12,25,4,0
Kentucky,Nonmetropolitan,Franklin,18,0,4,,5,9,227,89,124,14,0
Kentucky,Nonmetropolitan,Fulton,1,0,0,,0,1,13,2,10,1,0
Kentucky,Nonmetropolitan,Garrard,1,0,0,,0,1,47,22,23,2,0
Kentucky,Nonmetropolitan,Graves,17,0,5,,2,10,254,113,117,24,0
Kentucky,Nonmetropolitan,Grayson,7,0,3,,0,4,124,51,56,17,0
Kentucky,Nonmetropolitan,Green,1,0,0,,0,1,6,3,2,1,0
Kentucky,Nonmetropolitan,Harlan,4,0,0,,0,4,13,6,7,0,0
Kentucky,Nonmetropolitan,Harrison,3,0,0,,2,1,118,63,45,10,0
Kentucky,Nonmetropolitan,Hart,4,0,1,,0,3,28,13,13,2,0
Kentucky,Nonmetropolitan,Hickman,1,0,0,,0,1,12,5,5,2,0
Kentucky,Nonmetropolitan,Hopkins,19,1,5,,0,13,250,93,133,24,4
Kentucky,Nonmetropolitan,Jackson,7,0,0,,2,5,70,36,28,6,0
Kentucky,Nonmetropolitan,Johnson,10,0,0,,1,9,72,23,37,12,0
Kentucky,Nonmetropolitan,Knott,1,0,0,,0,1,12,2,7,3,0
Kentucky,Nonmetropolitan,Knox,8,0,0,,2,6,125,62,46,17,0
Kentucky,Nonmetropolitan,Laurel,28,4,1,,6,17,416,162,193,61,1
Kentucky,Nonmetropolitan,Lawrence,0,0,0,,0,0,58,30,20,8,0
Kentucky,Nonmetropolitan,Lee,1,0,0,,0,1,0,0,0,0,0
Kentucky,Nonmetropolitan,Leslie,0,0,0,,0,0,0,0,0,0,0
Kentucky,Nonmetropolitan,Letcher,4,0,1,,0,3,40,15,22,3,0
Kentucky,Nonmetropolitan,Lewis,1,0,0,,0,1,11,8,2,1,0
Kentucky,Nonmetropolitan,Lincoln,6,0,0,,2,4,58,22,28,8,0
Kentucky,Nonmetropolitan,Livingston,5,0,1,,2,2,57,24,24,9,0
Kentucky,Nonmetropolitan,Logan,10,0,3,,1,6,158,83,68,7,1
Kentucky,Nonmetropolitan,Lyon,2,0,0,,0,2,31,15,13,3,0
Kentucky,Nonmetropolitan,Madison,10,1,5,,2,2,314,104,191,19,0
Kentucky,Nonmetropolitan,Magoffin,0,0,0,,0,0,24,7,15,2,0
Kentucky,Nonmetropolitan,Marion,3,0,1,,1,1,69,35,29,5,2
Kentucky,Nonmetropolitan,Marshall,12,1,4,,0,7,174,78,78,18,4
Kentucky,Nonmetropolitan,Mason,6,0,2,,1,3,96,40,51,5,1
Kentucky,Nonmetropolitan,McCracken,46,0,14,,8,24,395,106,253,36,2
Kentucky,Nonmetropolitan,McCreary,4,0,1,,1,2,70,44,19,7,0
Kentucky,Nonmetropolitan,Menifee,0,0,0,,0,0,19,9,10,0,0
Kentucky,Nonmetropolitan,Mercer,4,0,1,,0,3,38,20,14,4,1
Kentucky,Nonmetropolitan,Metcalfe,3,1,0,,0,2,54,24,25,5,0
Kentucky,Nonmetropolitan,Monroe,0,0,0,,0,0,0,0,0,0,0
Kentucky,Nonmetropolitan,Montgomery,7,0,0,,4,3,365,138,207,20,0
Kentucky,Nonmetropolitan,Muhlenberg,2,0,0,,0,2,34,11,15,8,2
Kentucky,Nonmetropolitan,Muhlenberg County Police Department,0,0,0,,0,0,0,0,0,0,0
Kentucky,Nonmetropolitan,Nelson,16,1,6,,1,8,140,58,67,15,2
Kentucky,Nonmetropolitan,Nicholas,1,0,0,,0,1,17,8,9,0,0
Kentucky,Nonmetropolitan,Ohio,7,0,3,,0,4,93,33,47,13,0
Kentucky,Nonmetropolitan,Owen,1,0,0,,1,0,25,15,9,1,0
Kentucky,Nonmetropolitan,Owsley,0,0,0,,0,0,14,4,8,2,0
Kentucky,Nonmetropolitan,Perry,6,0,0,,1,5,36,12,14,10,0
Kentucky,Nonmetropolitan,Perry County Police Department,0,0,0,,0,0,0,0,0,0,0
Kentucky,Nonmetropolitan,Pike,4,1,1,,1,1,94,16,72,6,0
Kentucky,Nonmetropolitan,Powell,0,0,0,,0,0,55,24,30,1,0
Kentucky,Nonmetropolitan,Pulaski,22,1,4,,4,13,436,221,176,39,1
Kentucky,Nonmetropolitan,Robertson,0,0,0,,0,0,0,0,0,0,0
Kentucky,Nonmetropolitan,Rockcastle,3,0,0,,0,3,24,11,9,4,0
Kentucky,Nonmetropolitan,Rowan,5,0,1,,0,4,52,15,32,5,2
Kentucky,Nonmetropolitan,Russell,1,0,1,,0,0,25,10,11,4,0
Kentucky,Nonmetropolitan,Simpson,7,0,2,,0,5,73,33,37,3,0
Kentucky,Nonmetropolitan,Taylor,7,0,3,,1,3,167,72,84,11,0
Kentucky,Nonmetropolitan,Todd,5,0,0,,2,3,49,22,26,1,1
Kentucky,Nonmetropolitan,Union,7,0,2,,0,5,55,21,30,4,0
Kentucky,Nonmetropolitan,Washington,1,0,0,,1,0,26,12,14,0,0
Kentucky,Nonmetropolitan,Wayne,1,0,0,,0,1,34,17,8,9,0
Kentucky,Nonmetropolitan,Webster,0,0,0,,0,0,22,7,12,3,1
Kentucky,Nonmetropolitan,Whitley,12,0,0,,2,10,213,104,97,12,0
Kentucky,Nonmetropolitan,Wolfe,0,0,0,,0,0,26,6,13,7,0
Louisiana,Metropolitan,Acadia,63,1,0,,16,46,637,217,379,41,0
Louisiana,Metropolitan,Ascension,351,7,31,,44,269,2848,684,1993,171,14
Louisiana,Metropolitan,Bossier,51,1,6,,9,35,452,80,352,20,0
Louisiana,Metropolitan,Caddo,104,2,4,,9,89,862,242,541,79,7
Louisiana,Metropolitan,Calcasieu,526,3,71,,23,429,4257,1241,2777,239,12
Louisiana,Metropolitan,Cameron,24,0,4,,0,20,117,7,103,7,0
Louisiana,Metropolitan,De Soto,79,4,9,,5,61,403,123,257,23,0
Louisiana,Metropolitan,East Baton Rouge,369,17,50,,199,103,7227,1156,5864,207,16
Louisiana,Metropolitan,East Feliciana,57,0,6,,1,50,125,28,85,12,1
Louisiana,Metropolitan,Iberville,239,1,5,,20,213,618,118,486,14,0
Louisiana,Metropolitan,Jefferson,1688,27,79,,403,1179,11790,1878,9218,694,66
Louisiana,Metropolitan,Lafayette,330,5,30,,54,241,1732,380,1183,169,7
Louisiana,Metropolitan,Lafourche,328,1,21,,23,283,1899,556,1239,104,8
Louisiana,Metropolitan,Livingston,330,2,43,,20,265,3202,1272,1908,22,0
Louisiana,Metropolitan,Ouachita,577,5,9,,33,530,2633,852,1663,118,5
Louisiana,Metropolitan,Plaquemines,31,1,7,,1,22,145,45,90,10,1
Louisiana,Metropolitan,Pointe Coupee,122,2,3,,16,101,267,102,137,28,0
Louisiana,Metropolitan,Rapides,292,0,28,,7,257,1907,551,1150,206,4
Louisiana,Metropolitan,St. Bernard,130,1,8,,30,91,1348,224,1048,76,16
Louisiana,Metropolitan,St. Charles,165,4,10,,22,129,1086,235,778,73,8
Louisiana,Metropolitan,St. Helena,36,1,3,,0,32,144,41,88,15,1
Louisiana,Metropolitan,St. James,102,0,8,,5,89,345,75,257,13,1
Louisiana,Metropolitan,St. Martin,92,3,5,,11,73,302,78,202,22,0
Louisiana,Metropolitan,St. Tammany,219,3,28,,18,170,1730,314,1305,111,9
Louisiana,Metropolitan,Tangipahoa,611,3,38,,100,470,2893,947,1661,285,8
Louisiana,Metropolitan,Terrebonne,316,8,9,,57,242,2954,483,2336,135,4
Louisiana,Metropolitan,Union,23,1,1,,0,21,26,6,20,0,0
Louisiana,Metropolitan,Vermilion,80,2,0,,13,65,771,292,267,212,0
Louisiana,Metropolitan,Webster,103,1,6,,1,95,222,119,87,16,0
Louisiana,Metropolitan,West Baton Rouge,58,0,3,,10,45,438,57,370,11,1
Louisiana,Metropolitan,West Feliciana,26,0,4,,1,21,90,18,69,3,0
Louisiana,Nonmetropolitan,Allen,7,0,0,,0,7,72,4,55,13,0
Louisiana,Nonmetropolitan,Assumption,69,2,2,,1,64,295,100,174,21,0
Louisiana,Nonmetropolitan,Avoyelles,102,2,10,,3,87,441,137,291,13,6
Louisiana,Nonmetropolitan,Beauregard,49,0,7,,0,42,286,42,226,18,2
Louisiana,Nonmetropolitan,Bienville,37,0,7,,4,26,275,83,178,14,0
Louisiana,Nonmetropolitan,Caldwell,22,1,0,,1,20,240,81,149,10,1
Louisiana,Nonmetropolitan,Catahoula,60,0,4,,9,47,120,48,70,2,0
Louisiana,Nonmetropolitan,Claiborne,25,0,3,,2,20,178,57,101,20,2
Louisiana,Nonmetropolitan,Concordia,41,1,1,,4,35,323,124,179,20,0
Louisiana,Nonmetropolitan,Evangeline,37,0,7,,2,28,431,114,303,14,0
Louisiana,Nonmetropolitan,Franklin,24,1,0,,0,23,127,32,88,7,0
Louisiana,Nonmetropolitan,Jackson,16,0,0,,0,16,71,22,44,5,0
Louisiana,Nonmetropolitan,La Salle,50,2,0,,7,41,40,19,16,5,2
Louisiana,Nonmetropolitan,Lincoln,34,0,4,,1,29,195,55,137,3,0
Louisiana,Nonmetropolitan,Madison,16,1,1,,1,13,57,20,27,10,1
Louisiana,Nonmetropolitan,Morehouse,0,0,0,,0,0,128,22,99,7,0
Louisiana,Nonmetropolitan,Natchitoches,40,0,3,,5,32,437,72,329,36,0
Louisiana,Nonmetropolitan,Red River,27,0,1,,0,26,174,43,120,11,0
Louisiana,Nonmetropolitan,Richland,77,2,3,,3,69,255,70,155,30,0
Louisiana,Nonmetropolitan,Sabine,11,2,1,,0,8,216,38,178,0,0
Louisiana,Nonmetropolitan,St. Landry,165,5,16,,22,122,913,361,492,60,0
Louisiana,Nonmetropolitan,St. Mary,131,0,7,,7,117,769,198,513,58,0
Louisiana,Nonmetropolitan,Tensas,7,1,1,,0,5,31,7,22,2,0
Louisiana,Nonmetropolitan,Vernon,119,3,10,,2,104,644,112,498,34,7
Louisiana,Nonmetropolitan,Washington,117,0,9,,8,100,614,173,390,51,1
Louisiana,Nonmetropolitan,West Carroll,46,0,2,,0,44,214,85,112,17,0
Louisiana,Nonmetropolitan,Winn,1,0,0,,0,1,16,3,11,2,0
Maine,Metropolitan,Androscoggin,16,0,,3,4,9,136,38,96,2,1
Maine,Metropolitan,Cumberland,25,0,,3,3,19,549,197,318,34,1
Maine,Metropolitan,Penobscot,3,0,,1,2,0,416,120,270,26,0
Maine,Metropolitan,Sagadahoc,4,0,,1,1,2,95,36,58,1,1
Maine,Metropolitan,York,23,0,,2,2,19,352,115,232,5,0
Maine,Nonmetropolitan,Aroostook,7,0,,0,0,7,50,11,30,9,0
Maine,Nonmetropolitan,Franklin,12,0,5,,0,7,43,17,24,2,0
Maine,Nonmetropolitan,Hancock,1,0,,0,0,1,141,35,97,9,0
Maine,Nonmetropolitan,Kennebec,16,0,6,,1,9,260,116,131,13,0
Maine,Nonmetropolitan,Knox,11,0,,3,0,8,209,50,149,10,0
Maine,Nonmetropolitan,Lincoln,37,0,,11,0,26,185,69,111,5,0
Maine,Nonmetropolitan,Oxford,20,0,,7,0,13,413,142,259,12,1
Maine,Nonmetropolitan,Piscataquis,4,0,,0,0,4,92,29,55,8,1
Maine,Nonmetropolitan,Somerset,25,0,10,,0,15,433,138,265,30,0
Maine,Nonmetropolitan,Waldo,11,0,,7,1,3,146,68,66,12,2
Maine,Nonmetropolitan,Washington,8,0,,0,3,5,102,37,56,9,1
Maryland,Metropolitan,Allegany,35,0,8,,10,17,391,76,309,6,0
Maryland,Metropolitan,Anne Arundel,0,0,0,,0,0,0,0,0,0,0
Maryland,Metropolitan,Baltimore County,0,0,0,,0,0,0,0,0,0,0
Maryland,Metropolitan,Calvert,114,2,3,,28,81,1177,242,900,35,2
Maryland,Metropolitan,Carroll,116,0,31,,16,69,783,265,489,29,2
Maryland,Metropolitan,Cecil,90,3,15,,17,55,681,238,399,44,0
Maryland,Metropolitan,Charles,541,3,23,,114,401,2631,511,1926,194,17
Maryland,Metropolitan,Frederick,163,2,6,,29,126,1703,343,1311,49,
Maryland,Metropolitan,Harford,425,5,31,,103,286,2145,479,1587,79,1
Maryland,Metropolitan,Howard,0,0,0,,0,0,0,0,0,0,0
Maryland,Metropolitan,Howard County Police Department,719,2,69,,225,423,5298,785,4309,204,33
Maryland,Metropolitan,Montgomery,0,0,0,,0,0,0,0,0,0,0
Maryland,Metropolitan,Montgomery County Police Department,1964,29,269,,606,1060,15761,1812,13217,732,42
Maryland,Metropolitan,Prince George's ,53,0,0,,0,53,0,0,0,0,0
Maryland,Metropolitan,Prince George's County Police Department,3256,66,248,,1359,1583,16424,2796,10772,2856,116
Maryland,Metropolitan,Queen Anne's,74,0,6,,9,59,541,156,372,13,3
Maryland,Metropolitan,Somerset,15,0,2,,0,13,44,9,34,1,0
Maryland,Metropolitan,St. Mary's,247,1,16,,42,188,1999,510,1432,57,8
Maryland,Metropolitan,Wicomico,83,1,10,,9,63,764,257,480,27,2
Maryland,Metropolitan,Worcester,13,0,2,,3,8,240,41,193,6,1
Maryland,Nonmetropolitan,Caroline,28,0,0,,6,22,229,77,141,11,0
Maryland,Nonmetropolitan,Dorchester,11,0,0,,0,11,257,53,184,20,0
Maryland,Nonmetropolitan,Garrett,35,0,1,,1,33,274,78,191,5,1
Maryland,Nonmetropolitan,Kent,29,0,4,,15,10,139,58,81,0,0
Maryland,Nonmetropolitan,Talbot,8,0,3,,3,2,148,51,93,4,0
Michigan,Metropolitan,Barry,44,2,9,,1,32,318,83,216,19,1
Michigan,Metropolitan,Bay,46,0,15,,5,26,695,117,555,23,2
Michigan,Metropolitan,Berrien,100,1,33,,12,54,554,142,387,25,1
Michigan,Metropolitan,Calhoun,110,0,33,,3,74,496,151,324,21,3
Michigan,Metropolitan,Cass,53,2,29,,2,20,425,160,244,21,5
Michigan,Metropolitan,Clinton,17,1,3,,1,12,141,61,73,7,3
Michigan,Metropolitan,Eaton,135,1,42,,19,73,1158,184,927,47,5
Michigan,Metropolitan,Genesee,36,0,10,,3,23,355,84,260,11,1
Michigan,Metropolitan,Ingham,134,0,34,,5,95,540,180,327,33,2
Michigan,Metropolitan,Jackson,163,1,37,,9,116,581,132,426,23,5
Michigan,Metropolitan,Kalamazoo,239,5,51,,34,149,2181,437,1664,80,14
Michigan,Metropolitan,Kent,355,0,133,,43,179,2403,484,1812,107,13
Michigan,Metropolitan,Lapeer,117,0,29,,0,88,308,92,201,15,4
Michigan,Metropolitan,Macomb,272,3,39,,43,187,1412,202,1117,93,8
Michigan,Metropolitan,Midland,59,0,25,,1,33,345,121,213,11,5
Michigan,Metropolitan,Monroe,171,3,57,,24,87,1658,457,1110,91,9
Michigan,Metropolitan,Montcalm,93,0,39,,1,53,404,115,263,26,8
Michigan,Metropolitan,Muskegon,61,0,21,,1,39,608,120,455,33,4
Michigan,Metropolitan,Oakland,21,0,7,,0,14,62,15,39,8,9
Michigan,Metropolitan,Ottawa,489,0,179,,23,287,2442,456,1889,97,20
Michigan,Metropolitan,Saginaw,105,0,22,,15,68,608,99,467,42,5
Michigan,Metropolitan,St. Clair,130,0,39,,5,86,1043,231,754,58,14
Michigan,Metropolitan,Van Buren,86,1,23,,1,61,447,188,235,24,3
Michigan,Metropolitan,Washtenaw,490,2,54,,67,367,1603,416,1062,125,9
Michigan,Metropolitan,Wayne,0,0,0,,0,0,0,0,0,0,0
Michigan,Nonmetropolitan,Alcona,13,0,8,,0,5,125,59,62,4,0
Michigan,Nonmetropolitan,Alger,1,0,1,,0,0,6,2,3,1,0
Michigan,Nonmetropolitan,Allegan,93,5,25,,0,63,541,135,377,29,5
Michigan,Nonmetropolitan,Alpena,6,0,2,,0,4,62,19,39,4,0
Michigan,Nonmetropolitan,Antrim,41,0,17,,1,23,151,67,84,0,2
Michigan,Nonmetropolitan,Arenac,27,0,12,,1,14,122,43,77,2,2
Michigan,Nonmetropolitan,Baraga,1,0,1,,0,0,29,8,19,2,1
Michigan,Nonmetropolitan,Benzie,18,0,5,,2,11,107,16,91,0,1
Michigan,Nonmetropolitan,Branch,8,0,5,,0,3,94,29,62,3,1
Michigan,Nonmetropolitan,Charlevoix,30,1,13,,0,16,73,17,54,2,0
Michigan,Nonmetropolitan,Cheboygan,4,0,3,,0,1,72,33,34,5,0
Michigan,Nonmetropolitan,Chippewa,11,0,5,,0,6,53,16,37,0,0
Michigan,Nonmetropolitan,Clare,87,3,30,,2,52,439,180,239,20,3
Michigan,Nonmetropolitan,Crawford,28,0,10,,0,18,104,35,64,5,1
Michigan,Nonmetropolitan,Delta,10,0,3,,0,7,67,19,47,1,0
Michigan,Nonmetropolitan,Emmet,27,0,14,,0,13,142,13,126,3,0
Michigan,Nonmetropolitan,Gladwin,33,1,9,,2,21,172,79,89,4,1
Michigan,Nonmetropolitan,Gogebic,6,0,1,,0,5,62,8,54,0,0
Michigan,Nonmetropolitan,Grand Traverse,169,0,45,,1,123,686,119,547,20,7
Michigan,Nonmetropolitan,Gratiot,26,0,15,,2,9,316,51,256,9,1
Michigan,Nonmetropolitan,Hillsdale,32,1,14,,0,17,139,39,96,4,1
Michigan,Nonmetropolitan,Houghton,5,0,3,,1,1,62,9,50,3,0
Michigan,Nonmetropolitan,Huron,33,0,8,,1,24,116,35,75,6,0
Michigan,Nonmetropolitan,Ionia,34,0,15,,3,16,326,57,251,18,1
Michigan,Nonmetropolitan,Iosco,1,0,0,,0,1,7,2,5,0,0
Michigan,Nonmetropolitan,Iron,6,0,3,,0,3,14,6,8,0,0
Michigan,Nonmetropolitan,Isabella,39,0,3,,3,33,258,65,184,9,1
Michigan,Nonmetropolitan,Kalkaska,22,0,8,,1,13,198,46,145,7,0
Michigan,Nonmetropolitan,Keweenaw,1,0,1,,0,0,36,11,23,2,0
Michigan,Nonmetropolitan,Lake,25,0,7,,2,16,220,113,103,4,1
Michigan,Nonmetropolitan,Leelanau,10,0,3,,0,7,77,14,61,2,0
Michigan,Nonmetropolitan,Luce,6,0,3,,0,3,50,12,37,1,0
Michigan,Nonmetropolitan,Mackinac,9,0,4,,0,5,58,17,38,3,0
Michigan,Nonmetropolitan,Manistee,21,0,8,,0,13,144,15,124,5,5
Michigan,Nonmetropolitan,Marquette,11,0,1,,0,10,139,11,123,5,1
Michigan,Nonmetropolitan,Mason,33,0,8,,0,25,155,33,117,5,0
Michigan,Nonmetropolitan,Mecosta,197,0,17,,0,180,468,137,320,11,4
Michigan,Nonmetropolitan,Menominee,12,0,3,,0,9,66,23,40,3,0
Michigan,Nonmetropolitan,Missaukee,17,0,8,,0,9,153,40,110,3,2
Michigan,Nonmetropolitan,Montmorency,5,0,2,,0,3,21,2,15,4,0
Michigan,Nonmetropolitan,Newaygo,50,0,20,,0,30,248,83,163,2,2
Michigan,Nonmetropolitan,Oceana,32,0,9,,0,23,240,54,178,8,2
Michigan,Nonmetropolitan,Ogemaw,23,0,3,,0,20,130,46,80,4,1
Michigan,Nonmetropolitan,Ontonagon,3,0,1,,0,2,14,9,4,1,0
Michigan,Nonmetropolitan,Osceola,31,0,5,,0,26,206,53,150,3,0
Michigan,Nonmetropolitan,Oscoda,18,0,7,,0,11,111,41,68,2,2
Michigan,Nonmetropolitan,Otsego,10,0,6,,0,4,57,20,36,1,0
Michigan,Nonmetropolitan,Presque Isle,9,0,5,,0,4,22,11,10,1,0
Michigan,Nonmetropolitan,Roscommon,18,1,10,,0,7,138,50,82,6,0
Michigan,Nonmetropolitan,Sanilac,56,0,12,,0,44,168,59,102,7,1
Michigan,Nonmetropolitan,Shiawassee,14,0,9,,0,5,65,12,50,3,1
Michigan,Nonmetropolitan,St. Joseph,58,3,9,,2,44,171,46,110,15,2
Michigan,Nonmetropolitan,Tuscola,49,0,24,,0,25,214,82,123,9,3
Michigan,Nonmetropolitan,Wexford,26,0,12,,0,14,230,59,160,11,1
Minnesota,Metropolitan,Anoka,88,0,48,,6,34,1060,175,816,69,3
Minnesota,Metropolitan,Benton,24,0,13,,0,11,209,42,142,25,1
Minnesota,Metropolitan,Blue Earth,11,0,4,,1,6,111,44,55,12,2
Minnesota,Metropolitan,Carlton,15,0,6,,2,7,232,65,149,18,2
Minnesota,Metropolitan,Carver,46,2,13,,3,28,845,106,715,24,3
Minnesota,Metropolitan,Chisago,17,0,4,,0,13,218,49,157,12,0
Minnesota,Metropolitan,Clay,4,0,0,,0,4,74,18,45,11,1
Minnesota,Metropolitan,Dakota,28,0,5,,2,21,80,18,56,6,0
Minnesota,Metropolitan,Dodge,17,0,0,,1,16,127,32,84,11,0
Minnesota,Metropolitan,Fillmore,15,0,0,,0,15,63,18,44,1,2
Minnesota,Metropolitan,Hennepin,33,0,2,,1,30,70,3,65,2,0
Minnesota,Metropolitan,Houston,8,0,2,,0,6,41,18,19,4,1
Minnesota,Metropolitan,Isanti,23,0,2,,0,21,306,93,199,14,1
Minnesota,Metropolitan,Le Sueur,9,0,4,,0,5,73,9,64,0,0
Minnesota,Metropolitan,Mille Lacs,15,0,4,,0,11,395,90,272,33,0
Minnesota,Metropolitan,Nicollet,2,0,0,,0,2,74,29,40,5,0
Minnesota,Metropolitan,Olmsted,28,0,10,,4,14,284,111,149,24,1
